,wage
3767,0.7694397204493559
3768,0.14837941993976989
3769,0.17120844950520644
3770,0.03768007026432571
3771,0.001268116296157434
3772,0.3521079925484133
3773,7.706962845488609e-05
3774,0.3109157540307909
3775,0.2856418593593532
3776,0.022378391913121038
3777,0.0017126301318326988
3778,0.005762573952246696
3779,0.7730625568953691
3780,0.9614364967847041
3781,0.17819987374274973
3782,0.01505723544567567
3783,0.8672044487071541
3784,0.35594823712447765
3785,0.016033589851756833
3786,0.02712577791390067
3787,0.01866366964047922
3788,0.0008188647013976038
3789,0.0056439322972194166
3790,0.09899799305021412
3791,0.0078732713742871
3792,0.3959502084481126
3793,0.09564883404345252
3794,0.21540908341297274
3795,0.07730924381195092
3796,0.4000527212134641
3797,0.3508589809426338
3798,0.013838681952680867
3799,0.29745833886777096
3800,0.0010717996078706106
3801,0.0018483542348804115
3802,0.0040400456210242615
3803,0.8963199379822294
3804,0.010334301145049785
3805,0.3905976410257301
3806,0.49711920986137326
3807,0.6609372193694455
3808,0.1404465140288621
3809,0.08253323694203936
3810,0.6768334567270727
3811,0.0037276895143545426
3812,0.1277405269670846
3813,0.13083336608827695
3814,0.4426845513934307
3815,0.3330583197076775
3816,0.3919894031385353
3817,0.00603362983643838
3818,0.2636226107992845
3819,0.3872577288004578
3820,0.09811934576922862
3821,0.024424777346809576
3822,0.055233470597322094
3823,0.007853631039173883
3824,0.33927987900400275
3825,0.016499547497367734
3826,0.07885807056160078
3827,0.31097023594931883
3828,0.017912324326466007
3829,0.3172871051659506
3830,0.32072603984411235
3831,7.706962845488609e-05
3832,0.37553713374302705
3833,0.22852657355785094
3834,0.9292743158664578
3835,0.02928618993710057
3836,0.004400136389484348
3837,0.20375947051613122
3838,0.028211695938109786
3839,0.11794488787576084
3840,0.03541230112174832
3841,0.0012333385261080493
3842,0.4420005548522888
3843,0.07445935596707633
3844,0.00041524430358568204
3845,0.4710217519854
3846,0.14602767115905102
3847,0.01128793016713309
3848,0.5886820972290607
3849,0.04564169284190335
3850,0.05797405163451027
3851,0.4917385292388889
3852,0.026218433247478044
3853,0.08360879303211263
3854,0.3152683012435972
3855,0.013976705525912878
3856,0.3258706859440887
3857,0.0008139823656882004
3858,0.698914888403127
3859,0.17401196724990314
3860,0.45641034463207686
3861,0.3254541938544251
3862,0.042640142106251715
3863,0.008330795774156989
3864,0.06655828289024293
3865,0.2017549225707595
3866,0.13362907716260722
3867,0.019572985165426264
3868,0.19690460885204078
3869,0.038107753945169354
3870,0.001874394090360661
3871,0.0008188647013976038
3872,0.5342804246948089
3873,0.15446210209485328
3874,0.3008109185466607
3875,0.18036958529970676
3876,0.054150020294123205
3877,0.005784506616526212
3878,0.6635796721081875
3879,0.9303461290129573
3880,0.013671814766082214
3881,0.009464660306679857
3882,0.09558272917955817
3883,0.0019378634597457592
3884,0.27511192264776113
3885,0.06984362799645187
3886,0.0009751392241288874
3887,0.9711980652677585
3888,0.06872157430134061
3889,0.4025070823518202
3890,0.0003914211665549978
3891,0.09069202069212126
3892,0.001375120981076645
3893,0.014873161132646985
3894,0.09730171208735477
3895,0.005565959281170596
3896,0.37703963839502175
3897,0.5288056171395169
3898,0.11853046410256196
3899,0.10038632450375232
3900,0.0015428575053893303
3901,0.9398208089240458
3902,0.2157320576338103
3903,0.0011535939602123847
3904,0.31829453930046614
3905,0.011293817493868515
3906,0.329468409883858
3907,0.6828157838742575
3908,0.07726054469247222
3909,0.3027617308865279
3910,0.015232595197122605
3911,0.01838148589366673
3912,0.028693179731708235
3913,0.03378238628802408
3914,7.706962845488609e-05
3915,0.038248912340291916
3916,0.035128343334048934
3917,0.28012081473938266
3918,0.0029891206631590212
3919,0.007428958891493595
3920,0.022619924230981463
3921,0.005624917191577743
3922,0.7434603951231548
3923,0.6594608274191015
3924,0.31574895710449047
3925,0.19419638811292164
3926,0.7390333623971174
3927,0.05244682377720174
3928,0.31720698919534235
3929,0.01427007627806946
3930,0.013537370285065622
3931,0.3712637283820705
3932,0.3968823875265436
3933,0.9368075194172891
3934,0.1513682303150094
3935,0.8475936280780033
3936,0.0016092082946748915
3937,0.35850637712242794
3938,0.03415280362017304
3939,0.7865310785360543
3940,0.1279715565001734
3941,0.19392681401981182
3942,0.3635469829392876
3943,0.09214132358203472
3944,0.05049984575512346
3945,0.9390446149674339
3946,0.13744846309567882
3947,0.015882968541771788
3948,0.23193970907862993
3949,0.19365546282510934
3950,0.1311349935103604
3951,0.9223977182053754
3952,0.043293595849680226
3953,0.04786647301253954
3954,0.08491394594502054
3955,0.008615455280988596
3956,0.009987330305354937
3957,0.08210691918142327
3958,0.0024095599605961763
3959,0.30703904779967406
3960,0.04654634140112203
3961,0.6628730034783363
3962,0.2263106941039854
3963,0.0017699541816836204
3964,0.2639644789749173
3965,0.3275582089611698
3966,0.7417183645923714
3967,0.060508900764987134
3968,0.4802405550615714
3969,0.0032439071732571147
3970,0.01710911212341032
3971,0.6494812687526947
3972,0.0015807996976554104
3973,0.3093431841251564
3974,0.3587976721176419
3975,0.5302550869249888
3976,0.13011497417989168
3977,0.1261929995684534
3978,0.3360911543193487
3979,0.40277824494820497
3980,0.1410647686655368
3981,0.37615213606137704
3982,0.02410968939194118
3983,0.02896476041037046
3984,0.8704165531175573
3985,0.5990963961378566
3986,0.0022526125715962063
3987,0.7820333646006237
3988,0.3163186322982639
3989,0.544772345682274
3990,0.014353212688816478
3991,0.5686640049137328
3992,0.02645684133283067
3993,0.5814238351330752
3994,0.0043688091789333
3995,0.054598555683915244
3996,0.08490433370440659
3997,0.4332756130243292
3998,0.8423917622473437
3999,0.3181398602236308
4000,0.19419638811292164
4001,0.4359301188202007
4002,0.07897797866714232
4003,0.007403348758462629
4004,0.9823836119352228
4005,0.004861099285725449
4006,0.010135544585963276
4007,0.038248912340291916
4008,0.3764175498038015
4009,0.10995104369857307
4010,0.0006237033042110944
4011,0.4817825445114866
4012,0.4754686476643491
4013,0.04313993540072162
4014,0.005073192491182594
4015,0.2510652271527965
4016,0.775686032709314
4017,0.001735982174617443
4018,0.015115125439501685
4019,0.5854199649047815
4020,0.3638955532987814
4021,0.09515698616087886
4022,0.5871279182024352
4023,0.956020951688587
4024,0.46914480679761794
4025,0.06903756794419515
4026,0.03633999917358597
4027,0.006976246998910517
4028,0.6389826569203393
4029,0.41142305322709655
4030,0.9370965253643724
4031,0.17538826686762934
4032,0.0632461318470064
4033,0.016982085727355174
4034,0.06803192476353759
4035,0.07269720817265986
4036,0.0649626138563547
4037,0.03534956537758674
4038,0.05019246031917727
4039,0.10069140304343249
4040,0.7134284603229781
4041,0.002367406024190307
4042,0.39211798684346366
4043,0.19835207844568395
4044,0.48017612327133674
4045,0.14510853955225747
4046,0.009441822826534576
4047,0.3125925987166191
4048,0.9179750481494652
4049,0.001466874506270179
4050,0.040959988763650625
4051,0.30999038098441767
4052,0.0008188647013976038
4053,0.12068710214303434
4054,0.00517215720772784
4055,0.012749764578955021
4056,0.3750123177931916
4057,0.01117585431129639
4058,0.0019147099587337175
4059,0.05539567302233019
4060,0.5102514138692142
4061,0.48122941304945815
4062,0.14853319573426313
4063,0.006245208605560747
4064,0.9843012518644656
4065,0.9841393758736644
4066,0.26430466557468707
4067,0.039549435755670215
4068,0.6617636335007612
4069,0.0022946852382609976
4070,0.1754078756076601
4071,0.44839871100997214
4072,0.9306090902995384
4073,0.03248105269150543
4074,0.16700479777312388
4075,0.0350468984095825
4076,0.0013087712838356688
4077,0.0021523498280785077
4078,0.46914480679761794
4079,0.25874411363410493
4080,0.18817984635562898
4081,0.01538485985185736
4082,0.12819807187422447
4083,0.001268116296157434
4084,0.058105384475839274
4085,0.5160705190320869
4086,0.015455855851290544
4087,0.04869654534035195
4088,0.30513580342886815
4089,0.7006220136962344
4090,0.5692746653615728
4091,0.01447457078254605
4092,0.15771256071091228
4093,0.21680673311206108
4094,0.053068351500166075
4095,0.10124891367354412
4096,0.606674486242746
4097,0.16467206987149277
4098,0.6147482854241103
4099,0.1301529595395723
4100,0.00023583978103489038
4101,0.0005966496396174712
4102,0.1942350611628024
4103,0.17178769536637103
4104,0.4177857873607654
4105,0.01194807709476098
4106,0.0008139823656882004
4107,0.026148698153228928
4108,0.03209368272316968
4109,0.004794848919675784
4110,0.0012333385261080493
4111,0.6586454895649227
4112,0.04726442014876158
4113,0.005658983422826061
4114,0.022932947275898098
4115,0.17925104340056466
4116,0.05130713476090592
4117,0.006585832195172555
4118,0.0023769784902570395
4119,0.07391403392164402
4120,0.3450922315061458
4121,0.35971613044222833
4122,0.226258071920287
4123,0.07965458875649481
4124,0.7276295401316367
4125,0.005508861793794579
4126,0.009654693085022545
4127,0.014384525841282083
4128,0.4628684217176403
4129,0.0004420169620255144
4130,0.8613889810610531
4131,0.15652326456547946
4132,0.3156760145541642
4133,0.001162143717853264
4134,0.6171336193107507
4135,0.11188571448411508
4136,0.028566084597488835
4137,0.3098132435620151
4138,0.20174632677988014
4139,0.11786699658774043
4140,0.005176375222556026
4141,0.2538465501061858
4142,0.007187688561571254
4143,0.7053549264126762
4144,0.023127048430413633
4145,0.12608204184224844
4146,0.3728970565857903
4147,0.018421984062041777
4148,0.1303579614941393
4149,0.004439650217141565
4150,0.697562885807955
4151,0.18494316618748774
4152,7.706962845488609e-05
4153,0.2675115778669084
4154,0.2878283538533492
4155,0.12830840663354404
4156,0.1269355958382239
4157,0.32870759142207423
4158,0.0352346369848196
4159,0.8575757533670695
4160,0.9673678119928921
4161,0.7698981203217671
4162,0.007148978427234466
4163,0.9721790361154132
4164,0.09156107436727319
4165,0.013856435234850775
4166,0.7831874572518628
4167,0.30239681118032125
4168,0.022528421765265105
4169,0.07131359625583271
4170,0.09623965724018117
4171,0.009194832987425017
4172,0.3571168117275336
4173,0.9875908215746982
4174,0.005127213658985998
4175,0.34716966690872125
4176,0.006585832195172555
4177,0.48051993343600735
4178,0.014695628962435424
4179,0.006106789966931035
4180,0.22893828464311217
4181,0.006556473512535441
4182,0.04279067631110561
4183,0.0381071411225663
4184,0.49901293434480143
4185,0.2577748991057866
4186,0.60598888798914
4187,0.003993712200987381
4188,0.4702125957579481
4189,0.09463396413754617
4190,0.03592641445176193
4191,0.00615204424017273
4192,0.6027742977552233
4193,0.05019246031917727
4194,0.0028707439264074714
4195,0.022699257332779638
4196,0.006780358377249877
4197,0.0024656324289913842
4198,0.13175682086838145
4199,0.11383178664398876
4200,0.044600986786560895
4201,0.7049680768287117
4202,0.7865310785360543
4203,0.0929037942457411
4204,0.0047512424184480125
4205,0.5192017900590339
4206,0.01926457029168013
4207,0.27554575083706484
4208,0.6463365309420476
4209,0.004750909517525323
4210,0.6362704999658992
4211,0.9850603993559782
4212,0.0437055467312458
4213,0.20988338815273166
4214,0.021087017138168337
4215,0.009441822826534576
4216,0.19147932518331795
4217,0.21376608263882266
4218,0.003367778829170807
4219,0.32324794391850736
4220,0.01872609237434668
4221,0.005048275666043282
4222,0.04514547640819851
4223,0.06383407496223054
4224,0.2475867907005426
4225,0.32072603984411235
4226,0.08607021619533368
4227,0.18538189192988694
4228,0.11741150672782726
4229,0.3760960204306093
4230,0.04817031660985513
4231,0.6608542189099427
4232,0.00023583978103489038
4233,0.007231288845522465
4234,0.008373108941146892
4235,0.20943834039278084
4236,0.1697994863794281
4237,0.03251020416853543
4238,0.8392188221217245
4239,0.5263124916427916
4240,0.0028424930971766168
4241,0.04886947357770546
4242,0.03400749963756192
4243,0.013533090276760801
4244,0.011075533096691334
4245,0.036745695640798264
4246,0.022853973850392707
4247,0.39193187950455005
4248,0.20723049967977475
4249,0.44339811472914586
4250,0.3110941195027819
4251,0.24719094137426292
4252,0.0013656010008197832
4253,0.3039279968860073
4254,0.01178265651941419
4255,0.11997844207611918
4256,0.762350922994195
4257,0.10404930642344173
4258,0.32229949452213746
4259,0.02382466538930933
4260,0.004673032292522722
4261,0.4081475940641112
4262,0.04892802479248303
4263,0.35690214918749325
4264,0.1342738962867993
4265,0.05023955788448168
4266,0.20299621338037624
4267,0.3151005707688748
4268,0.0010059778308680095
4269,0.9429905888247548
4270,0.38994882400640196
4271,0.11494874548671741
4272,0.7789737105267641
4273,0.062392010480673304
4274,0.3984522343445982
4275,0.6644467311959991
4276,0.0034949491267579824
4277,0.19419638811292164
4278,0.3236489327523096
4279,0.7417183645923714
4280,0.26169451501179497
4281,0.007887475804433362
4282,0.7507719151802448
4283,0.07557264659049807
4284,0.014240384036784421
4285,0.4350274219179913
4286,0.15797650398392468
4287,0.8888375033639981
4288,0.004113597717593795
4289,0.12824201808556165
4290,0.004701100885697089
4291,0.25050219927236045
4292,0.4220999464010953
4293,0.02510726243842109
4294,0.008203104503616667
4295,0.07404869829962385
4296,0.003961828086189646
4297,0.004127285588103006
4298,0.31154103432883024
4299,0.042840522773853425
4300,0.4856314178920433
4301,0.5116722894327295
4302,0.022199360372990584
4303,0.02613260839813053
4304,0.011916737792021476
4305,0.09746929567682867
4306,0.5453908716547664
4307,0.020866354021562235
4308,0.029221905557442897
4309,0.35265637133459177
4310,0.2266025978514676
4311,0.040502219515447795
4312,0.004456417023585254
4313,0.6693393910765187
4314,0.25818755365373175
4315,0.24155448878926708
4316,0.7827601636567498
4317,0.020852969561715073
4318,0.426500880601553
4319,0.11107508525502825
4320,0.7929307603287075
4321,0.003799866606434186
4322,0.2878283538533492
4323,0.01225699699654887
4324,0.14558751986223406
4325,0.0003448406775892597
4326,0.0002610281601562561
4327,0.002081545576843731
4328,0.011910596423575346
4329,0.3520432581307227
4330,0.006089622902996867
4331,0.36367591585727305
4332,0.0013097057772208768
4333,0.040068725338145705
4334,0.006223107989728596
4335,0.003961828086189646
4336,0.006756111845075535
4337,0.021594260557489944
4338,0.49087243039417533
4339,0.014686611828936083
4340,0.8912210572678988
4341,0.1013757143076867
4342,0.6696448967366982
4343,0.279228640186105
4344,0.006675684405065538
4345,0.02089917952024326
4346,0.1392239028044402
4347,0.4954131717292176
4348,0.07905311381487087
4349,0.004078369140512713
4350,0.3499279372082269
4351,0.002084171787933001
4352,0.13576171167079346
4353,0.23517196133869173
4354,0.004191953499035318
4355,0.22372315843345789
4356,0.003311771541967891
4357,0.028614964912317218
4358,0.35764702857341807
4359,0.3241235917100839
4360,0.6763279641583999
4361,0.013774520257926118
4362,0.0622987099197626
4363,0.013617027119904666
4364,0.0884758960006141
4365,0.006655701812986186
4366,0.061311857949129314
4367,0.0665610515788711
4368,0.0016651518603377272
4369,0.014872735719237383
4370,0.282190784505222
4371,0.5982193197692798
4372,0.01163794466985637
4373,0.18175143868720456
4374,0.005278998542256495
4375,0.0017190379141278787
4376,0.0039798621069669984
4377,0.788337988095962
4378,0.00549155406743077
4379,0.9124682055474219
4380,0.6927158234954868
4381,0.017695173010660606
4382,0.5237119356248648
4383,0.01378312043324511
4384,0.1566266334172902
4385,0.535290133518137
4386,0.13961448451663655
4387,0.20050505050505052
4388,0.330558463105491
4389,0.059742633026983495
4390,0.28891278043460483
4391,0.049184546440993404
4392,0.0843339392829222
4393,0.4676971652297998
4394,0.04828945572951865
4395,0.004987984044078088
4396,0.11381874515273145
4397,0.04821478377555952
4398,0.0454397765028201
4399,0.0006333070971155685
4400,0.05703372028660171
4401,0.00221188635329898
4402,0.12905192423372028
4403,0.07264819123550631
4404,0.09413734381039539
4405,0.12240819210850483
4406,0.7078696386639084
4407,0.06009747885526852
4408,0.058979676292723965
4409,0.03761851982733346
4410,0.5623994729150275
4411,0.1656564336829152
4412,0.14073095128778004
4413,0.09097898592251326
4414,0.09438825513447471
4415,0.02215533133382356
4416,0.13607572477321786
4417,0.06574929080176532
4418,0.3031381624390909
4419,0.03939633393775421
4420,0.20484651734047676
4421,0.6850324301766276
4422,0.26432407432883276
4423,0.3729522078918603
4424,0.37565698178466217
4425,0.2018209566220012
4426,0.008218653873182933
4427,0.17538826686762934
4428,0.18977837416322238
4429,0.06432352858091543
4430,0.6217479482183773
4431,0.0028437395240209786
4432,0.022872553702622155
4433,0.06728504554266856
4434,0.007554394066132496
4435,0.23083867350688758
4436,0.0199826639822533
4437,0.5292786390402504
4438,0.2594041814207058
4439,0.604130192253949
4440,0.05027273052145931
4441,0.5803846855178414
4442,0.06919301471870383
4443,0.06174670008874232
4444,0.008350251045445628
4445,0.054592088810906686
4446,0.2539689746237203
4447,0.007387954088753271
4448,0.6851140889060795
4449,0.729888809261873
4450,0.009503814432745021
4451,0.005624917191577743
4452,0.20278161945954923
4453,0.05344004173675458
4454,0.2130553804425476
4455,0.020756696789606684
4456,0.434467946277663
4457,0.16353660911523987
4458,0.14620496829482932
4459,0.44221953317174983
4460,0.11679500465547107
4461,0.003367778829170807
4462,0.5977010853136886
4463,0.25724644227826005
4464,0.0061956052353021015
4465,0.7434914780772586
4466,0.5626271343191493
4467,0.1699848150149772
4468,0.36101588492676584
4469,0.025217631960978888
4470,0.002105335417587677
4471,0.3346132249465073
4472,0.06713655796578591
4473,0.38445367825241156
4474,0.045354290130333604
4475,0.0014759238766075277
4476,0.007036695458992484
4477,0.00389169903393783
4478,0.6617636335007612
4479,0.004078369140512713
4480,0.969157686752197
4481,0.00041524430358568204
4482,0.809604315319387
4483,0.006585832195172555
4484,0.0004693220888073311
4485,0.0022285601562708466
4486,0.004127285588103006
4487,0.37780463885830595
4488,0.0627222864795757
4489,0.38651883374057333
4490,0.005047251238041311
4491,0.0010166091022237175
4492,0.9748304936124544
4493,0.3876113644374142
4494,0.3290389975069559
4495,0.224637971033234
4496,0.30239681118032125
4497,0.0752343818176426
4498,0.2984799692211941
4499,0.39030425495218557
4500,0.05117511910220784
4501,0.405962850250117
4502,0.07453482776064133
4503,0.040502219515447795
4504,0.07217692882140915
4505,0.9761971352532265
4506,0.006791348887741765
4507,0.2088073837051859
4508,1.4738827968399954e-05
4509,0.0011566921424332802
4510,0.0014585402011195623
4511,0.04991742801352264
4512,0.012664762795359968
4513,0.780478818547655
4514,0.16776599535822423
4515,0.15556316807066067
4516,7.706962845488609e-05
4517,0.7931504462785393
4518,0.20020802283204997
4519,0.10803815843328617
4520,0.15305081316940108
4521,0.1551456438666239
4522,0.2200821018483658
4523,0.008801814552621965
4524,0.49707249648998886
4525,0.05195832021977647
4526,0.05394623084284995
4527,0.02243667094045276
4528,0.19523799898188868
4529,0.3745603707513331
4530,0.08148741107615853
4531,0.6574052464026984
4532,0.3232003394238153
4533,0.006006642050157566
4534,0.020078392628284637
4535,0.012019491924358633
4536,0.042388752692305284
4537,0.00349321541011998
4538,0.25724644227826005
4539,0.509163094355534
4540,0.3449955587400201
4541,0.17090418433311294
4542,0.20873509224181624
4543,0.6542727127606698
4544,0.004326674623077624
4545,0.2555900929014898
4546,0.0033185262859147134
4547,0.07426099044099038
4548,0.3521079925484133
4549,0.3730330671948488
4550,0.04536104235258563
4551,0.03196878397984431
4552,0.05812406142908208
4553,0.08916155078817717
4554,0.10415335821450254
4555,0.30131763143352625
4556,0.0008139823656882004
4557,0.25874411363410493
4558,0.0008139823656882004
4559,0.7962422278763596
4560,0.3595191728391426
4561,0.24645328303668979
4562,0.008430689804461744
4563,0.03167034859905502
4564,0.013533090276760801
4565,0.6678242395613673
4566,0.06866262283026736
4567,0.0003914211665549978
4568,0.07682382985537449
4569,0.022396330494793816
4570,0.2916812486866054
4571,0.27031607387438933
4572,0.041991493512692525
4573,0.14730575410381427
4574,0.1452041650807513
4575,0.008702643803512421
4576,0.07001465687613226
4577,0.531258897540131
4578,0.028735951914168174
4579,0.3079850945635135
4580,0.03408819692902991
4581,0.00023583978103489038
4582,0.11504315669312036
4583,0.2917208111248604
4584,0.2063705452845084
4585,0.05262557871251576
4586,0.491057737208341
4587,0.00621746851050037
4588,0.00576734302956861
4589,0.8799767039278671
4590,0.10936719150980784
4591,0.4785180196497105
4592,0.1983297005740589
4593,0.5501981708511505
4594,0.24532802649874577
4595,0.031462159922474406
4596,0.025251244342888304
4597,0.03846549024024009
4598,0.017650247742235628
4599,0.09075488706235638
4600,0.560585747554096
4601,0.012572742567974289
4602,0.9593880687667182
4603,0.059231113156616444
4604,0.3734385731142295
4605,0.5815103697570047
4606,0.007114526175702352
4607,0.03295592038581713
4608,0.013108524862145286
4609,0.007095141183851173
4610,0.6416262478617404
4611,0.03670709331246538
4612,0.01645537165132227
4613,0.620366070048658
4614,0.526241473762988
4615,0.9851671001669045
4616,0.3659951384947288
4617,0.3561721777427799
4618,0.005078816459040123
4619,0.02633666213009098
4620,0.3352606045527695
4621,2.9817716856383582e-05
4622,0.3714893882209827
4623,0.23770109709706333
4624,0.0012592442121064195
4625,0.001268116296157434
4626,0.5511631264959144
4627,0.035431360008623236
4628,0.22504729150323155
4629,0.003598787561615774
4630,0.6463209562546826
4631,0.02222692854947669
4632,0.18584816933201806
4633,0.3445976712579611
4634,0.15305081316940108
4635,0.1633645623113747
4636,0.009031596046414205
4637,0.9683063489556138
4638,0.047906804634641476
4639,0.002576680042442015
4640,0.36406811696036373
4641,0.060504347230296705
4642,0.28224369092147616
4643,0.02059578516422021
4644,0.00505811001844075
4645,0.0024463198737982093
4646,0.02887175817608162
4647,0.13114930805528002
4648,0.9287223836559289
4649,0.6472704592588895
4650,0.18384659772459758
4651,0.09707802037444803
4652,0.19660211211861595
4653,0.7823750535170894
4654,0.00036917034564429806
4655,0.06710114930689097
4656,0.7929307603287075
4657,0.006598648206532681
4658,0.5153766321641788
4659,0.08821710517424962
4660,0.004078369140512713
4661,0.0014924581803009058
4662,0.08543458801923898
4663,0.006198389186807498
4664,0.2740581680273633
4665,0.005356274612952133
4666,0.025285331158571095
4667,0.05454065713560971
4668,0.004349252632829151
4669,0.3025212859891693
4670,0.8670275336510077
4671,0.9492350650769921
4672,0.39669690384276723
4673,0.004117944027492149
4674,0.37984061125439905
4675,0.28101231848765357
4676,0.06662030028006899
4677,0.13256549496891284
4678,0.22698018651008248
4679,0.6064652506641889
4680,0.042495579212808776
4681,0.016173667880547308
4682,0.05865639049823636
4683,0.18459611405567708
4684,0.01474047467645425
4685,0.036119465654411785
4686,0.3322285521557283
4687,0.021361342190593414
4688,0.3628791606364434
4689,0.12358123670072955
4690,0.14094678866384983
4691,0.07377961690455895
4692,0.398161251107044
4693,0.2602975448481473
4694,0.021316522592604654
4695,0.0022981857987266806
4696,0.17867301152944526
4697,0.9403916647740429
4698,0.5051522142843013
4699,0.004877341582869275
4700,0.047230761342504916
4701,0.9920853558805515
4702,0.07167992681976604
4703,0.09676985412567372
4704,0.015606058838872335
4705,0.0012198103875799109
4706,0.165556159554138
4707,0.0026501079496603695
4708,0.08536993905019133
4709,0.525972584299463
4710,0.03852854723536294
4711,0.17431460496642076
4712,0.07766037915634783
4713,0.6325379704897294
4714,0.4627943187294431
4715,0.26409433342104244
4716,0.48055137243668045
4717,0.007829032908533295
4718,0.027483654531387798
4719,0.35690214918749325
4720,0.023193349915537172
4721,0.0034455277647385484
4722,0.034537323344668094
4723,0.0018591845285332001
4724,0.4401048469731516
4725,0.5191660439472894
4726,0.004761675781905808
4727,0.12651080788288424
4728,0.05680775073957436
4729,0.14380968044729045
4730,0.987484120763772
4731,0.005047251238041311
4732,0.4093690810257641
4733,0.006598648206532681
4734,0.008808941869903556
4735,0.011504304551835641
4736,0.6218952633941505
4737,0.11270366457929563
4738,0.05887772788888044
4739,0.2486424330239896
4740,0.3225687785976288
4741,0.07741750360595916
4742,0.010161070080891751
4743,0.1616945281677263
4744,0.0017699541816836204
4745,0.004097975364971634
4746,0.4030036370523717
4747,0.6343135457136654
4748,0.07311575446692481
4749,0.1589415279638985
4750,7.706962845488609e-05
4751,0.005954263082386022
4752,0.00568518673340024
4753,0.003605117054358155
4754,0.1992888443900687
4755,0.4059312065882219
4756,0.005831929430675544
4757,0.13687522715381945
4758,0.18668210984426117
4759,0.21803902194319627
4760,0.003088108709927595
4761,0.0006157299783045387
4762,0.008203104503616667
4763,0.09092614373758177
4764,0.015296121838481058
4765,0.0367117023298297
4766,0.8989510139762578
4767,0.07389815131841752
4768,0.029559418139049415
4769,0.13303541780910552
4770,0.04485228355048238
4771,0.012171663533198413
4772,0.7899555772868018
4773,0.7865310785360543
4774,0.05775574762078509
4775,0.30677967629224157
4776,0.005951922527546847
4777,0.00386482433358587
4778,0.6669188305890217
4779,0.5290246230141473
4780,0.004280310666713933
4781,0.5509229804318054
4782,0.993004050618692
4783,0.35064841384876994
4784,0.7390215816521778
4785,0.6558933014516892
4786,0.06574929080176532
4787,0.48055137243668045
4788,0.001735982174617443
4789,0.17807235479927294
4790,0.1349238677228536
4791,0.3334402114069669
4792,0.4433554299605325
4793,0.10432455936013382
4794,0.0005618718695680867
4795,0.006931397922447694
4796,0.0008359272184601209
4797,0.11677709217578935
4798,0.12752955911579278
4799,0.01809421032392773
4800,0.3098183897758971
4801,0.013588664714936331
4802,0.46939999494285356
4803,0.000455988682720431
4804,0.25874411363410493
4805,0.5673412558453792
4806,0.22332187268718748
4807,0.003458399107950296
4808,0.07278066205990436
4809,0.4106363636901178
4810,0.046671725966786926
4811,0.00041161341878554494
4812,0.3504511039157984
4813,0.1322317759067638
4814,0.6285334597767576
4815,0.12470596889030404
4816,0.05549522647475533
4817,0.14719286997463205
4818,0.1756766199126577
4819,0.27555178961731797
4820,0.4265972482672713
4821,0.03843946401317543
4822,0.002469292791410144
4823,0.0030568877837664618
4824,0.01247961980094693
4825,0.026764402619840772
4826,0.2020343751606243
4827,0.0015740558925483616
4828,0.03831176250595064
4829,0.40279302080046403
4830,0.05938380681321576
4831,0.5620627779541705
4832,0.013439391578229497
4833,0.22783984890323444
4834,0.4894008168812089
4835,0.0023261147555690503
4836,0.08256574106766114
4837,5.589751683501683e-05
4838,0.05563880791047573
4839,0.8768884497145367
4840,0.003420727961763221
4841,0.3860011744947808
4842,0.36428439555653885
4843,0.004680994966786384
4844,0.7514203873950851
4845,0.08229947263544021
4846,0.004127285588103006
4847,0.053158142108172726
4848,0.5191660439472894
4849,0.6186031564477269
4850,0.3518138892285669
4851,0.19350511404421125
4852,0.3502160794888667
4853,0.6444406050742947
4854,0.6727064578746461
4855,0.8643112701013499
4856,0.32532958248002325
4857,0.4898629794190552
4858,0.005048275666043282
4859,0.6748862973202184
4860,0.056384739266665485
4861,0.021271094524219072
4862,0.09462206291414639
4863,0.89910785660258
4864,0.0666820979608138
4865,0.0005618718695680867
4866,0.3370808752177483
4867,0.0008139823656882004
4868,0.7697277745735905
4869,0.8692392433090342
4870,0.006585832195172555
4871,0.01864927971652704
4872,0.31720698919534235
4873,0.41510423399466584
4874,0.01443652081590695
4875,0.27055437817143957
4876,0.0013041721501105602
4877,0.3334299186322471
4878,0.13290176347998336
4879,0.03541230112174832
4880,0.6074046548247746
4881,0.41147035205243404
4882,0.22903495218802697
4883,0.7675847328039013
4884,0.2565561022447598
4885,0.004127285588103006
4886,0.02908671255110403
4887,0.06943197732780654
4888,0.3101094438803887
4889,0.007815381812115423
4890,7.706962845488609e-05
4891,0.5397668485053377
4892,0.469336196089492
4893,0.4825489086649131
4894,0.2703588455933544
4895,0.056800020610772974
4896,0.023914955834985898
4897,0.0011215285452314202
4898,0.09723498279470326
4899,0.6415227743593622
4900,0.3522508961562327
4901,0.29988607354202973
4902,9.526200041838414e-05
4903,0.02182141669397049
4904,0.45670469786990414
4905,0.004790178292152192
4906,0.2665843418565156
4907,0.020053154600023944
4908,0.6455000099492845
4909,0.0004693220888073311
4910,0.0012305764659672166
4911,0.0006420100476417831
4912,0.05688854079596686
4913,0.07929841559751417
4914,0.12027165471912775
4915,0.001648185271958434
4916,0.7185511798915516
4917,0.006976246998910517
4918,0.7193662083366847
4919,0.783630974191613
4920,0.32147020866113196
4921,0.5019405578750629
4922,0.174957598578026
4923,0.04539933780835706
4924,0.027227885505229685
4925,0.12362189258522527
4926,0.9529569384731983
